filename,width,height,class,label,interval,left,right,source
1196.jpg,432,288,N,1,287,340205,340492,MIT_BIH_ECG
1197.jpg,432,288,N,1,288,340492,340780,MIT_BIH_ECG
1198.jpg,432,288,N,1,295,340780,341075,MIT_BIH_ECG
1199.jpg,432,288,N,1,304,341075,341379,MIT_BIH_ECG
1200.jpg,432,288,N,1,305,341379,341684,MIT_BIH_ECG
1201.jpg,432,288,N,1,290,341684,341974,MIT_BIH_ECG
1202.jpg,432,288,N,1,292,341974,342266,MIT_BIH_ECG
1203.jpg,432,288,N,1,281,342266,342547,MIT_BIH_ECG
1204.jpg,432,288,N,1,275,342547,342822,MIT_BIH_ECG
1205.jpg,432,288,N,1,293,342822,343115,MIT_BIH_ECG
1206.jpg,432,288,N,1,294,343115,343409,MIT_BIH_ECG
1207.jpg,432,288,N,1,296,343409,343705,MIT_BIH_ECG
1208.jpg,432,288,N,1,290,343705,343995,MIT_BIH_ECG
1209.jpg,432,288,N,1,284,343995,344279,MIT_BIH_ECG
1210.jpg,432,288,N,1,277,344279,344556,MIT_BIH_ECG
1211.jpg,432,288,N,1,287,344556,344843,MIT_BIH_ECG
1212.jpg,432,288,N,1,286,344843,345129,MIT_BIH_ECG
1213.jpg,432,288,N,1,286,345129,345415,MIT_BIH_ECG
1214.jpg,432,288,N,1,307,345415,345722,MIT_BIH_ECG
1215.jpg,432,288,N,1,295,345722,346017,MIT_BIH_ECG
1216.jpg,432,288,N,1,291,346017,346308,MIT_BIH_ECG
1217.jpg,432,288,N,1,288,346308,346596,MIT_BIH_ECG
1218.jpg,432,288,N,1,208,346596,346804,MIT_BIH_ECG
1219.jpg,432,288,A_A,0,343,346804,347147,MIT_BIH_ECG
1220.jpg,432,288,N,1,307,347147,347454,MIT_BIH_ECG
1221.jpg,432,288,N,1,305,347454,347759,MIT_BIH_ECG
1222.jpg,432,288,N,1,304,347759,348063,MIT_BIH_ECG
1223.jpg,432,288,N,1,304,348063,348367,MIT_BIH_ECG
1224.jpg,432,288,N,1,291,348367,348658,MIT_BIH_ECG
1225.jpg,432,288,N,1,276,348658,348934,MIT_BIH_ECG
1226.jpg,432,288,N,1,287,348934,349221,MIT_BIH_ECG
1227.jpg,432,288,N,1,281,349221,349502,MIT_BIH_ECG
1228.jpg,432,288,N,1,302,349502,349804,MIT_BIH_ECG
1229.jpg,432,288,N,1,308,349804,350112,MIT_BIH_ECG
1230.jpg,432,288,N,1,298,350112,350410,MIT_BIH_ECG
1231.jpg,432,288,N,1,282,350410,350692,MIT_BIH_ECG
1232.jpg,432,288,N,1,288,350692,350980,MIT_BIH_ECG
1233.jpg,432,288,N,1,285,350980,351265,MIT_BIH_ECG
1234.jpg,432,288,N,1,216,351265,351481,MIT_BIH_ECG
1235.jpg,432,288,A_A,0,340,351481,351821,MIT_BIH_ECG
1236.jpg,432,288,N,1,294,351821,352115,MIT_BIH_ECG
1237.jpg,432,288,N,1,301,352115,352416,MIT_BIH_ECG
1238.jpg,432,288,N,1,295,352416,352711,MIT_BIH_ECG
1239.jpg,432,288,N,1,275,352711,352986,MIT_BIH_ECG
1240.jpg,432,288,N,1,271,352986,353257,MIT_BIH_ECG
1241.jpg,432,288,N,1,290,353257,353547,MIT_BIH_ECG
1242.jpg,432,288,N,1,285,353547,353832,MIT_BIH_ECG
1243.jpg,432,288,N,1,296,353832,354128,MIT_BIH_ECG
1244.jpg,432,288,N,1,298,354128,354426,MIT_BIH_ECG
1245.jpg,432,288,N,1,291,354426,354717,MIT_BIH_ECG
1246.jpg,432,288,N,1,298,354717,355015,MIT_BIH_ECG
1247.jpg,432,288,N,1,287,355015,355302,MIT_BIH_ECG
1248.jpg,432,288,N,1,277,355302,355579,MIT_BIH_ECG
1249.jpg,432,288,N,1,279,355579,355858,MIT_BIH_ECG
1250.jpg,432,288,N,1,307,355858,356165,MIT_BIH_ECG
1251.jpg,432,288,N,1,298,356165,356463,MIT_BIH_ECG
1252.jpg,432,288,N,1,295,356463,356758,MIT_BIH_ECG
1253.jpg,432,288,N,1,287,356758,357045,MIT_BIH_ECG
1254.jpg,432,288,N,1,282,357045,357327,MIT_BIH_ECG
1255.jpg,432,288,N,1,283,357327,357610,MIT_BIH_ECG
1256.jpg,432,288,N,1,290,357610,357900,MIT_BIH_ECG
1257.jpg,432,288,N,1,286,357900,358186,MIT_BIH_ECG
1258.jpg,432,288,N,1,296,358186,358482,MIT_BIH_ECG
1259.jpg,432,288,N,1,306,358482,358788,MIT_BIH_ECG
1260.jpg,432,288,N,1,298,358788,359086,MIT_BIH_ECG
1261.jpg,432,288,N,1,279,359086,359365,MIT_BIH_ECG
1262.jpg,432,288,N,1,269,359365,359634,MIT_BIH_ECG
1263.jpg,432,288,N,1,269,359634,359903,MIT_BIH_ECG
1264.jpg,432,288,N,1,279,359903,360182,MIT_BIH_ECG
1265.jpg,432,288,N,1,289,360182,360471,MIT_BIH_ECG
1266.jpg,432,288,N,1,292,360471,360763,MIT_BIH_ECG
1267.jpg,432,288,N,1,288,360763,361051,MIT_BIH_ECG
1268.jpg,432,288,N,1,292,361051,361343,MIT_BIH_ECG
1269.jpg,432,288,N,1,282,361343,361625,MIT_BIH_ECG
1270.jpg,432,288,N,1,269,361625,361894,MIT_BIH_ECG
1271.jpg,432,288,N,1,268,361894,362162,MIT_BIH_ECG
1272.jpg,432,288,N,1,289,362162,362451,MIT_BIH_ECG
1273.jpg,432,288,N,1,281,362451,362732,MIT_BIH_ECG
1274.jpg,432,288,N,1,294,362732,363026,MIT_BIH_ECG
1275.jpg,432,288,N,1,292,363026,363318,MIT_BIH_ECG
1276.jpg,432,288,N,1,288,363318,363606,MIT_BIH_ECG
1277.jpg,432,288,N,1,272,363606,363878,MIT_BIH_ECG
1278.jpg,432,288,N,1,280,363878,364158,MIT_BIH_ECG
1279.jpg,432,288,N,1,288,364158,364446,MIT_BIH_ECG
1280.jpg,432,288,N,1,284,364446,364730,MIT_BIH_ECG
1281.jpg,432,288,N,1,292,364730,365022,MIT_BIH_ECG
1282.jpg,432,288,N,1,308,365022,365330,MIT_BIH_ECG
1283.jpg,432,288,N,1,310,365330,365640,MIT_BIH_ECG
1284.jpg,432,288,N,1,274,365640,365914,MIT_BIH_ECG
1285.jpg,432,288,N,1,277,365914,366191,MIT_BIH_ECG
1286.jpg,432,288,N,1,291,366191,366482,MIT_BIH_ECG
1287.jpg,432,288,N,1,296,366482,366778,MIT_BIH_ECG
1288.jpg,432,288,N,1,285,366778,367063,MIT_BIH_ECG
1289.jpg,432,288,N,1,300,367063,367363,MIT_BIH_ECG
1290.jpg,432,288,N,1,311,367363,367674,MIT_BIH_ECG
1291.jpg,432,288,N,1,286,367674,367960,MIT_BIH_ECG
1292.jpg,432,288,N,1,287,367960,368247,MIT_BIH_ECG
1293.jpg,432,288,N,1,284,368247,368531,MIT_BIH_ECG
1294.jpg,432,288,N,1,293,368531,368824,MIT_BIH_ECG
1295.jpg,432,288,N,1,285,368824,369109,MIT_BIH_ECG
1296.jpg,432,288,N,1,301,369109,369410,MIT_BIH_ECG
1297.jpg,432,288,N,1,304,369410,369714,MIT_BIH_ECG
1298.jpg,432,288,N,1,296,369714,370010,MIT_BIH_ECG
1299.jpg,432,288,N,1,269,370010,370279,MIT_BIH_ECG
1300.jpg,432,288,N,1,278,370279,370557,MIT_BIH_ECG
1301.jpg,432,288,N,1,285,370557,370842,MIT_BIH_ECG
1302.jpg,432,288,N,1,289,370842,371131,MIT_BIH_ECG
1303.jpg,432,288,N,1,275,371131,371406,MIT_BIH_ECG
1304.jpg,432,288,N,1,297,371406,371703,MIT_BIH_ECG
1305.jpg,432,288,N,1,304,371703,372007,MIT_BIH_ECG
1306.jpg,432,288,N,1,292,372007,372299,MIT_BIH_ECG
1307.jpg,432,288,N,1,258,372299,372557,MIT_BIH_ECG
1308.jpg,432,288,N,1,277,372557,372834,MIT_BIH_ECG
1309.jpg,432,288,N,1,289,372834,373123,MIT_BIH_ECG
1310.jpg,432,288,N,1,305,373123,373428,MIT_BIH_ECG
1311.jpg,432,288,N,1,284,373428,373712,MIT_BIH_ECG
1312.jpg,432,288,N,1,288,373712,374000,MIT_BIH_ECG
1313.jpg,432,288,N,1,303,374000,374303,MIT_BIH_ECG
1314.jpg,432,288,N,1,292,374303,374595,MIT_BIH_ECG
1315.jpg,432,288,N,1,260,374595,374855,MIT_BIH_ECG
1316.jpg,432,288,N,1,269,374855,375124,MIT_BIH_ECG
1317.jpg,432,288,N,1,288,375124,375412,MIT_BIH_ECG
1318.jpg,432,288,N,1,303,375412,375715,MIT_BIH_ECG
1319.jpg,432,288,N,1,283,375715,375998,MIT_BIH_ECG
1320.jpg,432,288,N,1,289,375998,376287,MIT_BIH_ECG
1321.jpg,432,288,N,1,289,376287,376576,MIT_BIH_ECG
1322.jpg,432,288,N,1,285,376576,376861,MIT_BIH_ECG
1323.jpg,432,288,N,1,220,376861,377081,MIT_BIH_ECG
1324.jpg,432,288,A_A,0,323,377081,377404,MIT_BIH_ECG
1325.jpg,432,288,N,1,296,377404,377700,MIT_BIH_ECG
1326.jpg,432,288,N,1,305,377700,378005,MIT_BIH_ECG
1327.jpg,432,288,N,1,303,378005,378308,MIT_BIH_ECG
1328.jpg,432,288,N,1,300,378308,378608,MIT_BIH_ECG
1329.jpg,432,288,N,1,278,378608,378886,MIT_BIH_ECG
1330.jpg,432,288,N,1,273,378886,379159,MIT_BIH_ECG
1331.jpg,432,288,N,1,280,379159,379439,MIT_BIH_ECG
1332.jpg,432,288,N,1,292,379439,379731,MIT_BIH_ECG
1333.jpg,432,288,N,1,292,379731,380023,MIT_BIH_ECG
1334.jpg,432,288,N,1,289,380023,380312,MIT_BIH_ECG
1335.jpg,432,288,N,1,298,380312,380610,MIT_BIH_ECG
1336.jpg,432,288,N,1,288,380610,380898,MIT_BIH_ECG
1337.jpg,432,288,N,1,275,380898,381173,MIT_BIH_ECG
1338.jpg,432,288,N,1,279,381173,381452,MIT_BIH_ECG
1339.jpg,432,288,N,1,272,381452,381724,MIT_BIH_ECG
1340.jpg,432,288,N,1,290,381724,382014,MIT_BIH_ECG
1341.jpg,432,288,N,1,294,382014,382308,MIT_BIH_ECG
1342.jpg,432,288,N,1,299,382308,382607,MIT_BIH_ECG
1343.jpg,432,288,N,1,288,382607,382895,MIT_BIH_ECG
1344.jpg,432,288,N,1,288,382895,383183,MIT_BIH_ECG
1345.jpg,432,288,N,1,274,383183,383457,MIT_BIH_ECG
1346.jpg,432,288,N,1,286,383457,383743,MIT_BIH_ECG
1347.jpg,432,288,N,1,284,383743,384027,MIT_BIH_ECG
1348.jpg,432,288,N,1,290,384027,384317,MIT_BIH_ECG
1349.jpg,432,288,N,1,297,384317,384614,MIT_BIH_ECG
1350.jpg,432,288,N,1,301,384614,384915,MIT_BIH_ECG
1351.jpg,432,288,N,1,290,384915,385205,MIT_BIH_ECG
1352.jpg,432,288,N,1,282,385205,385487,MIT_BIH_ECG
1353.jpg,432,288,N,1,281,385487,385768,MIT_BIH_ECG
1354.jpg,432,288,N,1,282,385768,386050,MIT_BIH_ECG
1355.jpg,432,288,N,1,299,386050,386349,MIT_BIH_ECG
1356.jpg,432,288,N,1,300,386349,386649,MIT_BIH_ECG
1357.jpg,432,288,N,1,292,386649,386941,MIT_BIH_ECG
1358.jpg,432,288,N,1,300,386941,387241,MIT_BIH_ECG
1359.jpg,432,288,N,1,292,387241,387533,MIT_BIH_ECG
1360.jpg,432,288,N,1,278,387533,387811,MIT_BIH_ECG
1361.jpg,432,288,N,1,273,387811,388084,MIT_BIH_ECG
1362.jpg,432,288,N,1,289,388084,388373,MIT_BIH_ECG
1363.jpg,432,288,N,1,298,388373,388671,MIT_BIH_ECG
1364.jpg,432,288,N,1,308,388671,388979,MIT_BIH_ECG
1365.jpg,432,288,N,1,298,388979,389277,MIT_BIH_ECG
1366.jpg,432,288,N,1,286,389277,389563,MIT_BIH_ECG
1367.jpg,432,288,N,1,297,389563,389860,MIT_BIH_ECG
1368.jpg,432,288,N,1,289,389860,390149,MIT_BIH_ECG
1369.jpg,432,288,N,1,285,390149,390434,MIT_BIH_ECG
1370.jpg,432,288,N,1,296,390434,390730,MIT_BIH_ECG
1371.jpg,432,288,N,1,309,390730,391039,MIT_BIH_ECG
1372.jpg,432,288,N,1,305,391039,391344,MIT_BIH_ECG
1373.jpg,432,288,N,1,297,391344,391641,MIT_BIH_ECG
1374.jpg,432,288,N,1,283,391641,391924,MIT_BIH_ECG
1375.jpg,432,288,N,1,280,391924,392204,MIT_BIH_ECG
1376.jpg,432,288,N,1,289,392204,392493,MIT_BIH_ECG
1377.jpg,432,288,N,1,287,392493,392780,MIT_BIH_ECG
1378.jpg,432,288,N,1,297,392780,393077,MIT_BIH_ECG
1379.jpg,432,288,N,1,300,393077,393377,MIT_BIH_ECG
1380.jpg,432,288,N,1,297,393377,393674,MIT_BIH_ECG
1381.jpg,432,288,N,1,283,393674,393957,MIT_BIH_ECG
1382.jpg,432,288,N,1,286,393957,394243,MIT_BIH_ECG
1383.jpg,432,288,N,1,276,394243,394519,MIT_BIH_ECG
1384.jpg,432,288,N,1,282,394519,394801,MIT_BIH_ECG
1385.jpg,432,288,N,1,295,394801,395096,MIT_BIH_ECG
1386.jpg,432,288,N,1,305,395096,395401,MIT_BIH_ECG
1387.jpg,432,288,N,1,296,395401,395697,MIT_BIH_ECG
1388.jpg,432,288,N,1,292,395697,395989,MIT_BIH_ECG
1389.jpg,432,288,N,1,279,395989,396268,MIT_BIH_ECG
1390.jpg,432,288,N,1,285,396268,396553,MIT_BIH_ECG
1391.jpg,432,288,N,1,292,396553,396845,MIT_BIH_ECG
1392.jpg,432,288,N,1,288,396845,397133,MIT_BIH_ECG
1393.jpg,432,288,N,1,202,397133,397335,MIT_BIH_ECG
1394.jpg,432,288,A_A,0,369,397335,397704,MIT_BIH_ECG
1395.jpg,432,288,N,1,303,397704,398007,MIT_BIH_ECG
1396.jpg,432,288,N,1,287,398007,398294,MIT_BIH_ECG
1397.jpg,432,288,N,1,275,398294,398569,MIT_BIH_ECG
1398.jpg,432,288,N,1,284,398569,398853,MIT_BIH_ECG
1399.jpg,432,288,N,1,286,398853,399139,MIT_BIH_ECG
1400.jpg,432,288,N,1,297,399139,399436,MIT_BIH_ECG
1401.jpg,432,288,N,1,294,399436,399730,MIT_BIH_ECG
1402.jpg,432,288,N,1,293,399730,400023,MIT_BIH_ECG
1403.jpg,432,288,N,1,298,400023,400321,MIT_BIH_ECG
1404.jpg,432,288,N,1,278,400321,400599,MIT_BIH_ECG
1405.jpg,432,288,N,1,278,400599,400877,MIT_BIH_ECG
1406.jpg,432,288,N,1,286,400877,401163,MIT_BIH_ECG
1407.jpg,432,288,N,1,290,401163,401453,MIT_BIH_ECG
1408.jpg,432,288,N,1,304,401453,401757,MIT_BIH_ECG
1409.jpg,432,288,N,1,304,401757,402061,MIT_BIH_ECG
1410.jpg,432,288,N,1,300,402061,402361,MIT_BIH_ECG
1411.jpg,432,288,N,1,285,402361,402646,MIT_BIH_ECG
1412.jpg,432,288,N,1,287,402646,402933,MIT_BIH_ECG
1413.jpg,432,288,N,1,282,402933,403215,MIT_BIH_ECG
1414.jpg,432,288,N,1,294,403215,403509,MIT_BIH_ECG
1415.jpg,432,288,N,1,295,403509,403804,MIT_BIH_ECG
1416.jpg,432,288,N,1,296,403804,404100,MIT_BIH_ECG
1417.jpg,432,288,N,1,303,404100,404403,MIT_BIH_ECG
1418.jpg,432,288,N,1,294,404403,404697,MIT_BIH_ECG
1419.jpg,432,288,N,1,283,404697,404980,MIT_BIH_ECG
1420.jpg,432,288,N,1,275,404980,405255,MIT_BIH_ECG
1421.jpg,432,288,N,1,288,405255,405543,MIT_BIH_ECG
1422.jpg,432,288,N,1,293,405543,405836,MIT_BIH_ECG
1423.jpg,432,288,N,1,295,405836,406131,MIT_BIH_ECG
1424.jpg,432,288,N,1,294,406131,406425,MIT_BIH_ECG
1425.jpg,432,288,N,1,290,406425,406715,MIT_BIH_ECG
1426.jpg,432,288,N,1,290,406715,407005,MIT_BIH_ECG
1427.jpg,432,288,N,1,283,407005,407288,MIT_BIH_ECG
1428.jpg,432,288,N,1,271,407288,407559,MIT_BIH_ECG
1429.jpg,432,288,N,1,290,407559,407849,MIT_BIH_ECG
1430.jpg,432,288,N,1,302,407849,408151,MIT_BIH_ECG
1431.jpg,432,288,N,1,301,408151,408452,MIT_BIH_ECG
1432.jpg,432,288,N,1,294,408452,408746,MIT_BIH_ECG
1433.jpg,432,288,N,1,284,408746,409030,MIT_BIH_ECG
1434.jpg,432,288,N,1,284,409030,409314,MIT_BIH_ECG
1435.jpg,432,288,N,1,283,409314,409597,MIT_BIH_ECG
1436.jpg,432,288,N,1,284,409597,409881,MIT_BIH_ECG
1437.jpg,432,288,N,1,296,409881,410177,MIT_BIH_ECG
1438.jpg,432,288,N,1,300,410177,410477,MIT_BIH_ECG
1439.jpg,432,288,N,1,304,410477,410781,MIT_BIH_ECG
1440.jpg,432,288,N,1,290,410781,411071,MIT_BIH_ECG
1441.jpg,432,288,N,1,281,411071,411352,MIT_BIH_ECG
1442.jpg,432,288,N,1,280,411352,411632,MIT_BIH_ECG
1443.jpg,432,288,N,1,283,411632,411915,MIT_BIH_ECG
1444.jpg,432,288,N,1,291,411915,412206,MIT_BIH_ECG
1445.jpg,432,288,N,1,306,412206,412512,MIT_BIH_ECG
1446.jpg,432,288,N,1,304,412512,412816,MIT_BIH_ECG
1447.jpg,432,288,N,1,293,412816,413109,MIT_BIH_ECG
1448.jpg,432,288,N,1,293,413109,413402,MIT_BIH_ECG
1449.jpg,432,288,N,1,290,413402,413692,MIT_BIH_ECG
1450.jpg,432,288,N,1,277,413692,413969,MIT_BIH_ECG
1451.jpg,432,288,N,1,280,413969,414249,MIT_BIH_ECG
1452.jpg,432,288,N,1,292,414249,414541,MIT_BIH_ECG
1453.jpg,432,288,N,1,306,414541,414847,MIT_BIH_ECG
1454.jpg,432,288,N,1,296,414847,415143,MIT_BIH_ECG
1455.jpg,432,288,N,1,287,415143,415430,MIT_BIH_ECG
1456.jpg,432,288,N,1,273,415430,415703,MIT_BIH_ECG
1457.jpg,432,288,N,1,291,415703,415994,MIT_BIH_ECG
1458.jpg,432,288,N,1,281,415994,416275,MIT_BIH_ECG
1459.jpg,432,288,N,1,280,416275,416555,MIT_BIH_ECG
1460.jpg,432,288,N,1,294,416555,416849,MIT_BIH_ECG
1461.jpg,432,288,N,1,303,416849,417152,MIT_BIH_ECG
1462.jpg,432,288,N,1,293,417152,417445,MIT_BIH_ECG
1463.jpg,432,288,N,1,283,417445,417728,MIT_BIH_ECG
1464.jpg,432,288,N,1,278,417728,418006,MIT_BIH_ECG
1465.jpg,432,288,N,1,277,418006,418283,MIT_BIH_ECG
1466.jpg,432,288,N,1,294,418283,418577,MIT_BIH_ECG
1467.jpg,432,288,N,1,289,418577,418866,MIT_BIH_ECG
1468.jpg,432,288,N,1,289,418866,419155,MIT_BIH_ECG
1469.jpg,432,288,N,1,298,419155,419453,MIT_BIH_ECG
1470.jpg,432,288,N,1,292,419453,419745,MIT_BIH_ECG
1471.jpg,432,288,N,1,277,419745,420022,MIT_BIH_ECG
1472.jpg,432,288,N,1,280,420022,420302,MIT_BIH_ECG
1473.jpg,432,288,N,1,281,420302,420583,MIT_BIH_ECG
1474.jpg,432,288,N,1,290,420583,420873,MIT_BIH_ECG
1475.jpg,432,288,N,1,300,420873,421173,MIT_BIH_ECG
1476.jpg,432,288,N,1,301,421173,421474,MIT_BIH_ECG
1477.jpg,432,288,N,1,292,421474,421766,MIT_BIH_ECG
1478.jpg,432,288,N,1,228,421766,421994,MIT_BIH_ECG
1479.jpg,432,288,A_A,0,326,421994,422320,MIT_BIH_ECG
1480.jpg,432,288,N,1,283,422320,422603,MIT_BIH_ECG
1481.jpg,432,288,N,1,215,422603,422818,MIT_BIH_ECG
1482.jpg,432,288,A_A,0,346,422818,423164,MIT_BIH_ECG
1483.jpg,432,288,N,1,298,423164,423462,MIT_BIH_ECG
1484.jpg,432,288,N,1,305,423462,423767,MIT_BIH_ECG
1485.jpg,432,288,N,1,297,423767,424064,MIT_BIH_ECG
1486.jpg,432,288,N,1,275,424064,424339,MIT_BIH_ECG
1487.jpg,432,288,N,1,277,424339,424616,MIT_BIH_ECG
1488.jpg,432,288,N,1,277,424616,424893,MIT_BIH_ECG
1489.jpg,432,288,N,1,295,424893,425188,MIT_BIH_ECG
1490.jpg,432,288,N,1,303,425188,425491,MIT_BIH_ECG
1491.jpg,432,288,N,1,297,425491,425788,MIT_BIH_ECG
1492.jpg,432,288,N,1,290,425788,426078,MIT_BIH_ECG
1493.jpg,432,288,N,1,302,426078,426380,MIT_BIH_ECG
1494.jpg,432,288,N,1,281,426380,426661,MIT_BIH_ECG
1495.jpg,432,288,N,1,277,426661,426938,MIT_BIH_ECG
1496.jpg,432,288,N,1,287,426938,427225,MIT_BIH_ECG
1497.jpg,432,288,N,1,298,427225,427523,MIT_BIH_ECG
1498.jpg,432,288,N,1,304,427523,427827,MIT_BIH_ECG
1499.jpg,432,288,N,1,302,427827,428129,MIT_BIH_ECG
1500.jpg,432,288,N,1,284,428129,428413,MIT_BIH_ECG
1501.jpg,432,288,N,1,285,428413,428698,MIT_BIH_ECG
1502.jpg,432,288,N,1,294,428698,428992,MIT_BIH_ECG
1503.jpg,432,288,N,1,284,428992,429276,MIT_BIH_ECG
1504.jpg,432,288,N,1,282,429276,429558,MIT_BIH_ECG
1505.jpg,432,288,N,1,309,429558,429867,MIT_BIH_ECG
1506.jpg,432,288,N,1,298,429867,430165,MIT_BIH_ECG
1507.jpg,432,288,N,1,305,430165,430470,MIT_BIH_ECG
1508.jpg,432,288,N,1,284,430470,430754,MIT_BIH_ECG
1509.jpg,432,288,N,1,280,430754,431034,MIT_BIH_ECG
1510.jpg,432,288,N,1,281,431034,431315,MIT_BIH_ECG
1511.jpg,432,288,N,1,300,431315,431615,MIT_BIH_ECG
1512.jpg,432,288,N,1,295,431615,431910,MIT_BIH_ECG
1513.jpg,432,288,N,1,299,431910,432209,MIT_BIH_ECG
1514.jpg,432,288,N,1,300,432209,432509,MIT_BIH_ECG
1515.jpg,432,288,N,1,290,432509,432799,MIT_BIH_ECG
1516.jpg,432,288,N,1,283,432799,433082,MIT_BIH_ECG
1517.jpg,432,288,N,1,282,433082,433364,MIT_BIH_ECG
1518.jpg,432,288,N,1,284,433364,433648,MIT_BIH_ECG
1519.jpg,432,288,N,1,193,433648,433841,MIT_BIH_ECG
1520.jpg,432,288,A_A,0,370,433841,434211,MIT_BIH_ECG
1521.jpg,432,288,N,1,302,434211,434513,MIT_BIH_ECG
1522.jpg,432,288,N,1,297,434513,434810,MIT_BIH_ECG
1523.jpg,432,288,N,1,286,434810,435096,MIT_BIH_ECG
1524.jpg,432,288,N,1,274,435096,435370,MIT_BIH_ECG
1525.jpg,432,288,N,1,288,435370,435658,MIT_BIH_ECG
1526.jpg,432,288,N,1,293,435658,435951,MIT_BIH_ECG
1527.jpg,432,288,N,1,198,435951,436149,MIT_BIH_ECG
1528.jpg,432,288,A_A,0,363,436149,436512,MIT_BIH_ECG
1529.jpg,432,288,N,1,307,436512,436819,MIT_BIH_ECG
1530.jpg,432,288,N,1,299,436819,437118,MIT_BIH_ECG
1531.jpg,432,288,N,1,282,437118,437400,MIT_BIH_ECG
1532.jpg,432,288,N,1,282,437400,437682,MIT_BIH_ECG
1533.jpg,432,288,N,1,283,437682,437965,MIT_BIH_ECG
1534.jpg,432,288,N,1,303,437965,438268,MIT_BIH_ECG
1535.jpg,432,288,N,1,302,438268,438570,MIT_BIH_ECG
1536.jpg,432,288,N,1,295,438570,438865,MIT_BIH_ECG
1537.jpg,432,288,N,1,293,438865,439158,MIT_BIH_ECG
1538.jpg,432,288,N,1,296,439158,439454,MIT_BIH_ECG
1539.jpg,432,288,N,1,286,439454,439740,MIT_BIH_ECG
1540.jpg,432,288,N,1,282,439740,440022,MIT_BIH_ECG
1541.jpg,432,288,N,1,290,440022,440312,MIT_BIH_ECG
1542.jpg,432,288,N,1,310,440312,440622,MIT_BIH_ECG
1543.jpg,432,288,N,1,312,440622,440934,MIT_BIH_ECG
1544.jpg,432,288,N,1,296,440934,441230,MIT_BIH_ECG
1545.jpg,432,288,N,1,288,441230,441518,MIT_BIH_ECG
1546.jpg,432,288,N,1,296,441518,441814,MIT_BIH_ECG
1547.jpg,432,288,N,1,295,441814,442109,MIT_BIH_ECG
1548.jpg,432,288,N,1,297,442109,442406,MIT_BIH_ECG
1549.jpg,432,288,N,1,217,442406,442623,MIT_BIH_ECG
1550.jpg,432,288,A_A,0,369,442623,442992,MIT_BIH_ECG
1551.jpg,432,288,N,1,312,442992,443304,MIT_BIH_ECG
1552.jpg,432,288,N,1,302,443304,443606,MIT_BIH_ECG
1553.jpg,432,288,N,1,282,443606,443888,MIT_BIH_ECG
1554.jpg,432,288,N,1,287,443888,444175,MIT_BIH_ECG
1555.jpg,432,288,N,1,298,444175,444473,MIT_BIH_ECG
1556.jpg,432,288,N,1,232,444473,444705,MIT_BIH_ECG
1557.jpg,432,288,A_A,0,355,444705,445060,MIT_BIH_ECG
1558.jpg,432,288,N,1,302,445060,445362,MIT_BIH_ECG
1559.jpg,432,288,N,1,296,445362,445658,MIT_BIH_ECG
1560.jpg,432,288,N,1,290,445658,445948,MIT_BIH_ECG
1561.jpg,432,288,N,1,278,445948,446226,MIT_BIH_ECG
1562.jpg,432,288,N,1,281,446226,446507,MIT_BIH_ECG
1563.jpg,432,288,N,1,293,446507,446800,MIT_BIH_ECG
1564.jpg,432,288,N,1,304,446800,447104,MIT_BIH_ECG
1565.jpg,432,288,N,1,298,447104,447402,MIT_BIH_ECG
1566.jpg,432,288,N,1,293,447402,447695,MIT_BIH_ECG
1567.jpg,432,288,N,1,285,447695,447980,MIT_BIH_ECG
1568.jpg,432,288,N,1,284,447980,448264,MIT_BIH_ECG
1569.jpg,432,288,N,1,284,448264,448548,MIT_BIH_ECG
1570.jpg,432,288,N,1,286,448548,448834,MIT_BIH_ECG
1571.jpg,432,288,N,1,303,448834,449137,MIT_BIH_ECG
1572.jpg,432,288,N,1,304,449137,449441,MIT_BIH_ECG
1573.jpg,432,288,N,1,307,449441,449748,MIT_BIH_ECG
1574.jpg,432,288,N,1,290,449748,450038,MIT_BIH_ECG
1575.jpg,432,288,N,1,287,450038,450325,MIT_BIH_ECG
1576.jpg,432,288,N,1,282,450325,450607,MIT_BIH_ECG
1577.jpg,432,288,N,1,288,450607,450895,MIT_BIH_ECG
1578.jpg,432,288,N,1,298,450895,451193,MIT_BIH_ECG
1579.jpg,432,288,N,1,308,451193,451501,MIT_BIH_ECG
1580.jpg,432,288,N,1,304,451501,451805,MIT_BIH_ECG
1581.jpg,432,288,N,1,296,451805,452101,MIT_BIH_ECG
1582.jpg,432,288,N,1,289,452101,452390,MIT_BIH_ECG
1583.jpg,432,288,N,1,288,452390,452678,MIT_BIH_ECG
1584.jpg,432,288,N,1,281,452678,452959,MIT_BIH_ECG
1585.jpg,432,288,N,1,291,452959,453250,MIT_BIH_ECG
1586.jpg,432,288,N,1,295,453250,453545,MIT_BIH_ECG
1587.jpg,432,288,N,1,307,453545,453852,MIT_BIH_ECG
1588.jpg,432,288,N,1,302,453852,454154,MIT_BIH_ECG
1589.jpg,432,288,N,1,290,454154,454444,MIT_BIH_ECG
1590.jpg,432,288,N,1,207,454444,454651,MIT_BIH_ECG
1591.jpg,432,288,A_A,0,346,454651,454997,MIT_BIH_ECG
1592.jpg,432,288,N,1,296,454997,455293,MIT_BIH_ECG
1593.jpg,432,288,N,1,295,455293,455588,MIT_BIH_ECG
